id,RA,DEC,Source name,Redshift,Radio flux d.,Fermi flux,Log nu_peak,Original catalog
3229,185.0505,-0.05155833333333334,5BZBJ1220-0003 ,0.0,10.0,0.0,15.8,5BZCAT
3231,185.0150416666667,71.09193888888889,5BZQJ1220+7105 ,0.451,253.0,2.19e-11,0.0,5BZCAT
3234,185.24675000000002,38.14877777777778,5BZQJ1220+3808 ,1.108,219.0,0.0,0.0,5BZCAT
3235,185.28233333333333,47.70791944444444,5BZGJ1221+4742 ,0.21,42.0,0.0,16.8,5BZCAT
3237,185.34975000000003,-2.6971083333333334,5BZQJ1221-0241 ,0.665,694.0,0.0,0.0,5BZCAT
3238,185.34141666666667,30.176938888888888,5BZBJ1221+3010 ,0.184,72.0,4.12e-11,16.8,5BZCAT
3239,185.36266666666666,44.19157777777778,5BZQJ1221+4411 ,1.347,558.0,0.0,0.0,5BZCAT
3240,185.38350000000003,8.362277777777777,5BZGJ1221+0821 ,0.132,177.0,0.0,0.0,5BZCAT
3241,185.382,28.232919444444445,5BZBJ1221+2813 ,0.102,732.0,3.96e-11,0.0,5BZCAT
3245,185.5475,35.682858333333336,5BZBJ1222+3540 ,0.0,7.0,0.0,15.3,5BZCAT
3246,185.59391666666667,4.221027777777778,5BZQJ1222+0413 ,0.966,800.0,2.27e-11,0.0,5BZCAT
3248,185.68,29.57818888888889,5BZQJ1222+2934 ,0.787,95.0,0.0,0.0,5BZCAT
3254,185.91391666666667,46.188497222222225,5BZQJ1223+4611 ,1.012,361.0,0.0,0.0,5BZCAT
3256,185.9775,6.834058333333333,5BZQJ1223+0650 ,1.189,276.0,0.0,0.0,5BZCAT
3258,186.22654166666666,-83.21943888888889,5BZUJ1224-8313 ,0.0,510.0,7.88e-12,0.0,5BZCAT
3259,185.97099999999998,46.846919444444445,5BZGJ1223+4650 ,0.261,13.0,0.0,15.5,5BZCAT
3260,186.00424999999998,22.660808333333332,5BZBJ1224+2239 ,0.428,111.0,1.15e-12,15.6,5BZCAT
3261,186.04125,50.03207777777778,5BZQJ1224+5001 ,1.062,47.0,5.4e-12,0.0,5BZCAT
3262,185.91870833333334,80.66785833333333,5BZBJ1223+8040 ,0.0,705.0,9.87e-12,0.0,5BZCAT
3263,186.10070833333333,24.606527777777778,5BZBJ1224+2436 ,0.219,26.0,1.61e-11,16.1,5BZCAT
3264,185.9925,79.89138888888888,5BZBJ1223+7953 ,0.0,32.0,1.72e-12,15.1,5BZCAT
3265,186.21833333333333,3.513938888888889,5BZQJ1224+0330 ,0.956,1280.0,0.0,0.0,5BZCAT
3266,186.226875,21.379527777777778,5BZQJ1224+2122 ,0.434,2095.0,2.32e-10,0.0,5BZCAT
3267,186.21458333333334,43.58868888888889,5BZBJ1224+4335 ,0.0,366.0,5.62e-12,0.0,5BZCAT
3270,186.277,48.57641944444445,5BZUJ1225+4834 ,0.647,59.0,0.0,0.0,5BZCAT
3273,186.308875,72.24668888888888,5BZBJ1225+7214 ,0.114,5.0,0.0,17.5,5BZCAT
3274,186.51716666666667,26.07443888888889,5BZGJ1226+2604 ,0.176,13.0,0.0,0.0,5BZCAT
3276,186.68404166666667,6.648358333333333,5BZBJ1226+0638 ,0.0,17.0,2.68e-12,15.9,5BZCAT
3277,186.72675,-13.477438888888889,5BZBJ1226-1328 ,0.0,146.0,9.44e-12,0.0,5BZCAT
3278,186.74125,43.68288888888889,5BZQJ1226+4340 ,2.009,181.0,0.0,0.0,5BZCAT
3279,186.86116666666666,-44.610638888888886,5BZBJ1227-4436 ,0.0,320.0,1.98e-12,0.0,5BZCAT
3280,186.98208333333332,49.54888888888889,5BZQJ1227+4932 ,1.348,235.0,0.0,0.0,5BZCAT
3281,187.03804166666666,-2.3600583333333334,5BZBJ1228-0221 ,0.323,1.5,0.0,16.8,5BZCAT
3284,187.104,31.477108333333334,5BZQJ1228+3128 ,2.195,333.0,0.0,0.0,5BZCAT
3285,187.15379166666668,-3.0775277777777776,5BZQJ1228-0304 ,1.804,137.0,0.0,0.0,5BZCAT
3286,187.19754166666667,37.10330833333333,5BZQJ1228+3706 ,1.517,383.0,0.0,0.0,5BZCAT
3289,187.21570833333334,48.96702777777778,5BZQJ1228+4858 ,1.719,388.0,5.49e-12,0.0,5BZCAT
3290,187.27791666666667,2.052388888888889,5BZQJ1229+0203 ,0.158,54992.0,1.29e-10,0.0,5BZCAT
3291,187.31791666666666,4.389169444444445,5BZQJ1229+0423 ,1.027,257.0,0.0,0.0,5BZCAT
3294,187.55866666666665,25.301938888888888,5BZBJ1230+2518 ,0.135,244.0,3.69e-11,15.0,5BZCAT
3295,187.68720833333333,-31.35643888888889,5BZUJ1230-3121 ,2.276,321.0,0.0,0.0,5BZCAT
3297,187.73145833333334,-11.652688888888889,5BZQJ1230-1139 ,3.528,472.0,0.0,0.0,5BZCAT
3298,187.84954166666665,14.356808333333333,5BZBJ1231+1421 ,0.256,55.0,3.91e-12,15.4,5BZCAT
3299,187.86495833333333,4.300527777777778,5BZQJ1231+0418 ,1.03,339.0,0.0,0.0,5BZCAT
3301,187.931625,28.797138888888888,5BZBJ1231+2847 ,0.0,142.0,2.28e-11,15.0,5BZCAT
3302,187.88075,64.23838888888889,5BZBJ1231+6414 ,0.163,59.0,2.81e-12,16.4,5BZCAT
3303,188.0,-2.401438888888889,5BZQJ1232-0224 ,1.043,1648.0,0.0,0.0,5BZCAT
3306,188.14495833333334,48.35916944444445,5BZQJ1232+4821 ,1.588,326.0,4.2e-12,0.0,5BZCAT
3307,188.266875,-0.5261694444444445,5BZQJ1233-0031 ,0.471,92.0,0.0,0.0,5BZCAT
3308,188.27141666666668,17.025919444444444,5BZBJ1233+1701 ,0.0,31.0,1.87e-12,16.1,5BZCAT
3309,188.3047083333333,-10.421888888888889,5BZQJ1233-1025 ,2.394,616.0,0.0,0.0,5BZCAT
3310,188.42220833333332,-1.7399194444444444,5BZBJ1233-0144 ,0.0,29.0,1.15e-11,0.0,5BZCAT
3313,188.45525,50.43966944444445,5BZGJ1233+5026 ,0.207,283.0,2.39e-12,0.0,5BZCAT
3315,188.5714583333333,-38.94305833333333,5BZBJ1234-3856 ,0.236,7.0,0.0,16.2,5BZCAT
3316,188.55550000000002,47.897558333333336,5BZQJ1234+4753 ,0.374,356.0,0.0,0.0,5BZCAT
3318,188.70716666666667,-24.54243888888889,5BZGJ1234-2432 ,0.182,29.0,0.0,0.0,5BZCAT
3319,188.66225,39.17963888888889,5BZBJ1234+3910 ,0.584,84.0,0.0,0.0,5BZCAT
3320,188.79654166666668,-14.056497222222223,5BZBJ1235-1403 ,0.407,4.0,0.0,17.0,5BZCAT
3321,188.77416666666667,36.355358333333335,5BZQJ1235+3621 ,1.6,154.0,0.0,0.0,5BZCAT
3322,188.87020833333335,17.010169444444443,5BZGJ1235+1700 ,0.381,124.0,0.0,0.0,5BZCAT
3323,188.87724999999998,52.474358333333335,5BZQJ1235+5228 ,1.653,88.0,0.0,0.0,5BZCAT
3325,189.09591666666668,39.00030833333334,5BZBJ1236+3900 ,0.389,36.0,2.37e-12,15.1,5BZCAT
3326,189.27320833333334,30.334777777777777,5BZBJ1237+3020 ,0.0,6.0,0.0,17.3,5BZCAT
3328,189.41279166666666,62.97855833333333,5BZBJ1237+6258 ,0.297,13.0,9.69e-13,16.0,5BZCAT
3329,189.510125,7.389388888888889,5BZQJ1238+0723 ,1.172,320.0,0.0,0.0,5BZCAT
3330,189.53079166666666,-11.99,5BZQJ1238-1159 ,1.32,108.0,6.14e-12,0.0,5BZCAT
3332,189.60154166666666,-19.98713888888889,5BZUJ1238-1959 ,0.0,95.0,6.68e-12,0.0,5BZCAT
3333,189.53233333333336,53.43218888888889,5BZUJ1238+5325 ,0.348,115.0,0.0,0.0,5BZCAT
3334,189.608375,44.526938888888886,5BZBJ1238+4431 ,0.312,13.0,0.0,16.0,5BZCAT
3335,189.63016666666664,54.114419444444444,5BZGJ1238+5406 ,0.224,40.0,0.0,0.0,5BZCAT
3336,189.85245833333332,7.504777777777778,5BZUJ1239+0730 ,0.4,568.0,4.11e-12,0.0,5BZCAT
3337,189.84470833333333,41.54763888888889,5BZBJ1239+4132 ,0.0,9.0,0.0,16.0,5BZCAT
3338,189.88649999999998,4.718108333333333,5BZQJ1239+0443 ,1.761,354.0,6.98e-11,0.0,5BZCAT
3339,189.92933333333332,-10.391277777777777,5BZQJ1239-1023 ,0.751,1519.0,0.0,0.0,5BZCAT
3342,190.28925,34.010558333333336,5BZBJ1241+3400 ,0.0,7.0,0.0,0.0,5BZCAT
3345,190.45579166666664,-14.932777777777778,5BZBJ1241-1455 ,0.0,17.0,4.46e-12,15.1,5BZCAT
3346,190.4225,34.67527777777778,5BZBJ1241+3440 ,0.0,10.0,1.59e-12,17.2,5BZCAT
3347,190.45120833333334,6.6002777777777775,5BZBJ1241+0636 ,0.0,17.0,1.61e-12,16.2,5BZCAT
3348,190.58520833333336,-16.884419444444443,5BZBJ1242-1653 ,0.0,61.0,0.0,0.0,5BZCAT
3349,190.714,37.85,5BZQJ1242+3751 ,1.317,550.0,0.0,0.0,5BZCAT
3350,190.79441666666665,-29.722919444444443,5BZQJ1243-2943 ,1.135,391.0,0.0,0.0,5BZCAT
3351,190.80291666666668,36.46216944444444,5BZBJ1243+3627 ,0.0,148.0,2.49e-11,16.1,5BZCAT
3352,190.634625,76.57157777777778,5BZBJ1242+7634 ,0.0,9.0,0.0,16.6,5BZCAT
3353,190.89225,-39.69788888888889,5BZQJ1243-3941 ,1.387,393.0,0.0,0.0,5BZCAT
3354,190.78737500000003,52.21252777777778,5BZGJ1243+5212 ,0.2,39.0,0.0,0.0,5BZCAT
3356,190.89375,-6.2225,5BZGJ1243-0613 ,0.139,346.0,0.0,0.0,5BZCAT
3360,190.98241666666667,40.73291944444444,5BZQJ1243+4043 ,1.518,191.0,0.0,0.0,5BZCAT
3362,191.10537499999998,4.749888888888889,5BZBJ1244+0444 ,0.4,7.0,0.0,0.0,5BZCAT
3363,190.93754166666668,74.71027777777778,5BZQJ1243+7442 ,0.782,187.0,0.0,0.0,5BZCAT
3365,191.18474999999998,16.27268888888889,5BZBJ1244+1616 ,0.456,14.0,2.89e-12,0.0,5BZCAT
3366,191.29166666666666,57.165108333333336,5BZBJ1245+5709 ,0.0,84.0,4.32e-12,0.0,5BZCAT
3367,191.39074999999997,2.4736694444444445,5BZBJ1245+0228 ,0.0,35.0,2.22e-12,0.0,5BZCAT
3368,191.51754166666666,-7.512919444444444,5BZQJ1246-0730 ,1.286,551.0,0.0,0.0,5BZCAT
3369,191.51049999999998,1.2218888888888888,5BZBJ1246+0113 ,0.386,72.0,1.94e-12,0.0,5BZCAT
3370,191.49995833333332,43.77413888888889,5BZQJ1245+4346 ,1.15,76.0,0.0,0.0,5BZCAT
3371,191.69495833333332,-25.797027777777778,5BZQJ1246-2547 ,0.635,1165.0,7.99e-11,0.0,5BZCAT
3372,191.75300000000001,44.38880833333333,5BZBJ1247+4423 ,0.0,11.0,3.39e-12,16.2,5BZCAT
3373,191.94720833333332,10.375419444444445,5BZQJ1247+1022 ,1.382,85.0,0.0,0.0,5BZCAT
3374,192.11870833333333,-45.99641944444444,5BZQJ1248-4559 ,1.02,1196.0,0.0,0.0,5BZCAT
3376,192.09575,-6.536058333333333,5BZQJ1248-0632 ,0.762,377.0,0.0,0.0,5BZCAT
3377,192.1078333333333,8.505808333333333,5BZBJ1248+0830 ,0.43,0.8,0.0,0.0,5BZCAT
3378,192.07820833333332,58.341277777777776,5BZBJ1248+5820 ,0.0,245.0,5.1e-11,0.0,5BZCAT
3379,192.14291666666665,51.46885833333333,5BZBJ1248+5128 ,0.351,115.0,1.9e-12,0.0,5BZCAT
3383,192.44470833333332,37.12991944444445,5BZBJ1249+3707 ,0.0,6.0,4.55e-12,15.6,5BZCAT
3384,192.56475,31.933169444444445,5BZBJ1250+3155 ,0.0,6.0,0.0,16.4,5BZCAT
3385,192.63570833333335,2.2755583333333336,5BZBJ1250+0216 ,0.959,341.0,3.88e-12,0.0,5BZCAT
3387,192.81025,-17.286997222222222,5BZQJ1251-1717 ,0.606,163.0,0.0,0.0,5BZCAT
3389,192.8245,10.651438888888888,5BZBJ1251+1039 ,0.245,5.0,2.91e-12,15.6,5BZCAT
3390,192.89529166666668,-29.978558333333332,5BZBJ1251-2958 ,0.382,11.0,0.0,17.0,5BZCAT
3391,192.91341666666668,-35.31099722222222,5BZQJ1251-3518 ,0.41,252.0,0.0,0.0,5BZCAT
3392,193.14404166666665,8.828888888888889,5BZBJ1252+0849 ,0.37,47.0,0.0,0.0,5BZCAT
3393,193.144375,29.625688888888888,5BZBJ1252+2937 ,0.528,10.0,0.0,0.0,5BZCAT
3394,193.24325000000002,-33.33318888888889,5BZQJ1252-3319 ,0.856,283.0,0.0,0.0,5BZCAT
3395,193.0990416666667,64.86055833333333,5BZQJ1252+6451 ,0.312,43.0,0.0,0.0,5BZCAT
3396,193.25375,38.44052777777778,5BZBJ1253+3826 ,0.371,5.0,0.0,16.9,5BZCAT
3397,193.421875,-39.53318888888889,5BZGJ1253-3931 ,0.179,48.0,1.6e-12,17.9,5BZCAT
3398,193.29966666666667,53.01991944444445,5BZBJ1253+5301 ,0.0,488.0,3.6e-11,0.0,5BZCAT
3399,193.49795833333334,-40.99185833333333,5BZQJ1253-4059 ,4.464,183.0,0.0,0.0,5BZCAT
3400,193.44575,3.4416694444444444,5BZGJ1253+0326 ,0.066,107.0,8.52e-12,15.7,5BZCAT
3404,193.4975,62.71588888888889,5BZBJ1253+6242 ,0.0,12.0,3.57e-12,16.4,5BZCAT
3405,193.65520833333332,-20.01568888888889,5BZQJ1254-2000 ,0.959,136.0,0.0,0.0,5BZCAT
3406,193.63862500000002,22.184358333333332,5BZBJ1254+2211 ,0.0,101.0,6.99e-12,15.1,5BZCAT
3407,193.65979166666665,11.684938888888889,5BZQJ1254+1141 ,0.872,793.0,6.22e-12,0.0,5BZCAT
3408,193.73954166666667,-44.41568888888889,5BZGJ1254-4424 ,0.041,361.0,3.74e-12,0.0,5BZCAT
3410,193.75204166666668,3.678638888888889,5BZQJ1255+0340 ,0.437,118.0,0.0,0.0,5BZCAT
3415,193.88225,18.297438888888887,5BZQJ1255+1817 ,1.366,413.0,0.0,0.0,5BZCAT
3418,193.98075,38.80313888888889,5BZBJ1255+3848 ,0.56,24.0,0.0,0.0,5BZCAT
3419,194.0465,-5.7893083333333335,5BZQJ1256-0547 ,0.536,9711.0,2.79e-10,0.0,5BZCAT
3420,194.06641666666667,-11.777027777777779,5BZGJ1256-1146 ,0.058,54.0,9.34e-12,15.7,5BZCAT
3421,193.93749999999997,61.414138888888886,5BZQJ1255+6124 ,2.055,99.0,0.0,0.0,5BZCAT
3422,194.10625,-21.922558333333335,5BZUJ1256-2155 ,0.129,71.0,0.0,0.0,5BZCAT
3423,194.16395833333334,6.15225,5BZBJ1256+0609 ,0.423,65.0,0.0,16.5,5BZCAT
3425,194.26295833333333,0.40999722222222224,5BZUJ1257+0024 ,1.259,298.0,0.0,0.0,5BZCAT
3427,194.3190416666667,36.787438888888886,5BZBJ1257+3647 ,0.531,73.0,6.29e-12,0.0,5BZCAT
3428,194.38299999999998,24.21113888888889,5BZBJ1257+2412 ,0.141,15.0,9.45e-13,16.9,5BZCAT
3430,194.496,-31.921358333333334,5BZQJ1257-3155 ,1.924,1144.0,0.0,0.0,5BZCAT
3431,194.4884583333333,32.49143888888889,5BZQJ1257+3229 ,0.805,652.0,1.1e-11,0.0,5BZCAT
3434,194.65954166666668,-18.000858333333333,5BZQJ1258-1800 ,1.956,359.0,1.43e-11,0.0,5BZCAT
3436,194.7001666666667,-4.795858333333333,5BZBJ1258-0447 ,0.586,4.0,1.98e-12,16.7,5BZCAT
3437,194.72695833333333,-22.325308333333332,5BZQJ1258-2219 ,1.303,793.0,2.17e-11,0.0,5BZCAT
3438,194.58654166666668,61.34593888888889,5BZBJ1258+6120 ,0.224,10.0,1.85e-12,15.3,5BZCAT
3439,194.72745833333332,1.5781694444444443,5BZBJ1258+0134 ,0.0,16.0,0.0,0.0,5BZCAT
3440,194.78520833333332,-23.177419444444446,5BZUJ1259-2310 ,0.481,482.0,6.39e-12,0.0,5BZCAT
3441,194.802625,-24.60152777777778,5BZQJ1259-2436 ,2.263,638.0,0.0,0.0,5BZCAT
3445,195.03549999999998,17.927108333333333,5BZBJ1300+1755 ,0.0,16.0,2.82e-12,15.0,5BZCAT
3446,195.08704166666664,14.288438888888889,5BZQJ1300+1417 ,1.106,560.0,9.39e-12,0.0,5BZCAT
3447,195.176875,-32.88668888888889,5BZQJ1300-3253 ,1.256,244.0,0.0,0.0,5BZCAT
3448,195.11887499999997,28.502808333333334,5BZQJ1300+2830 ,0.649,171.0,0.0,0.0,5BZCAT
3450,195.25329166666666,-32.44127777777778,5BZUJ1301-3226 ,0.017,1387.0,0.0,0.0,5BZCAT
3452,195.07320833333333,63.7445,5BZBJ1300+6344 ,0.0,15.0,0.0,0.0,5BZCAT
3453,195.1365,53.853497222222224,5BZBJ1300+5351 ,0.0,32.0,0.0,0.0,5BZCAT
3454,195.171875,50.49352777777778,5BZQJ1300+5029 ,1.561,410.0,0.0,0.0,5BZCAT
3455,195.3714583333333,33.61675,5BZQJ1301+3337 ,1.009,76.0,2.95e-12,0.0,5BZCAT
3456,195.38591666666665,46.56741944444445,5BZGJ1301+4634 ,0.205,87.0,0.0,0.0,5BZCAT
3457,195.44016666666667,40.94016944444444,5BZBJ1301+4056 ,0.0,28.0,1.94e-12,15.7,5BZCAT
3458,195.44295833333334,44.272058333333334,5BZBJ1301+4416 ,0.0,58.0,1.84e-12,0.0,5BZCAT
3459,195.571625,48.321558333333336,5BZQJ1302+4819 ,0.874,129.0,0.0,0.0,5BZCAT
3460,195.80774999999997,-10.854747222222223,5BZUJ1303-1051 ,0.0,255.0,0.0,0.0,5BZCAT
3461,195.76345833333332,24.5655,5BZBJ1303+2433 ,0.0,123.0,1.85e-11,0.0,5BZCAT
3462,195.73054166666665,50.93841944444444,5BZBJ1302+5056 ,0.0,3.0,0.0,17.3,5BZCAT
3463,195.71862499999997,57.81041944444444,5BZUJ1302+5748 ,1.088,320.0,3.85e-12,0.0,5BZCAT
3464,195.91774999999998,-46.35063888888889,5BZQJ1303-4621 ,1.664,76.0,5.85e-12,0.0,5BZCAT
3467,196.08745833333333,-43.88616944444444,5BZBJ1304-4353 ,0.0,44.0,2.52e-11,15.5,5BZCAT
3470,196.18191666666667,-3.7673083333333333,5BZQJ1304-0346 ,1.25,826.0,1.8e-12,0.0,5BZCAT
3472,196.38754166666664,-10.555388888888888,5BZQJ1305-1033 ,0.286,711.0,0.0,0.0,5BZCAT
3474,196.38020833333334,38.92275,5BZBJ1305+3855 ,0.376,44.0,0.0,16.4,5BZCAT
3477,196.5139583333333,55.49552777777778,5BZQJ1306+5529 ,1.601,133.0,0.0,0.0,5BZCAT
3479,196.25020833333332,78.90988888888889,5BZBJ1305+7854 ,0.0,287.0,4.08e-12,0.0,5BZCAT
3481,196.62474999999998,47.69235833333333,5BZQJ1306+4741 ,2.523,54.0,0.0,0.0,5BZCAT
3482,196.81316666666666,-32.13291944444445,5BZQJ1307-3207 ,1.211,453.0,0.0,0.0,5BZCAT
3485,196.90816666666663,-42.99413888888889,5BZBJ1307-4259 ,0.0,36.0,2.07e-11,15.9,5BZCAT
3488,197.09874999999997,35.777,5BZQJ1308+3546 ,1.055,239.0,4.34e-12,0.0,5BZCAT
3489,197.21379166666665,47.498558333333335,5BZQJ1308+4729 ,0.884,77.0,0.0,0.0,5BZCAT
3491,197.4519583333333,-39.80918888888889,5BZQJ1309-3948 ,1.828,294.0,0.0,0.0,5BZCAT
3492,197.39129166666663,11.906808333333334,5BZBJ1309+1154 ,0.0,855.0,6.52e-12,0.0,5BZCAT
3493,197.29054166666663,55.96063888888889,5BZQJ1309+5557 ,1.629,266.0,0.0,0.0,5BZCAT
3494,197.35629166666666,43.08488888888889,5BZBJ1309+4305 ,0.0,60.0,1.64e-11,0.0,5BZCAT
3496,197.552,-11.96288888888889,5BZBJ1310-1157 ,0.14,83.0,4.92e-12,15.9,5BZCAT
3497,197.61874999999998,0.7358083333333333,5BZQJ1310+0044 ,1.601,170.0,0.0,0.0,5BZCAT
3498,197.61941666666664,32.3455,5BZUJ1310+3220 ,0.997,1687.0,2.71e-11,0.0,5BZCAT
3500,197.77691666666664,0.5861083333333333,5BZBJ1311+0035 ,0.0,17.0,3.88e-12,15.0,5BZCAT
3501,197.7475,32.559558333333335,5BZQJ1310+3233 ,1.639,374.0,1.36e-11,0.0,5BZCAT
3502,197.78254166666667,14.296277777777778,5BZQJ1311+1417 ,1.947,735.0,0.0,0.0,5BZCAT
3503,197.7232083333333,46.89780833333333,5BZQJ1310+4653 ,0.972,131.0,0.0,0.0,5BZCAT
3504,197.763375,55.231747222222225,5BZQJ1311+5513 ,0.925,425.0,3.47e-12,0.0,5BZCAT
3506,197.98225,8.894688888888888,5BZBJ1311+0853 ,0.469,5.0,0.0,17.1,5BZCAT
3507,197.94174999999998,39.88818888888889,5BZBJ1311+3953 ,0.0,16.0,1.03e-12,15.3,5BZCAT
3508,198.1314583333333,-21.939808333333332,5BZBJ1312-2156 ,1.491,349.0,1.27e-11,0.0,5BZCAT
3510,198.0739583333333,35.255858333333336,5BZQJ1312+3515 ,0.184,47.0,0.0,0.0,5BZCAT
3511,198.04641666666666,48.15702777777778,5BZQJ1312+4809 ,0.715,160.0,0.0,0.0,5BZCAT
3513,198.21200000000002,-4.413858333333334,5BZQJ1312-0424 ,0.825,226.0,1.12e-11,0.0,5BZCAT
3514,198.18054166666664,48.47525,5BZUJ1312+4828 ,0.501,221.0,2.67e-11,0.0,5BZCAT
3515,198.3754583333333,2.018308333333333,5BZBJ1313+0201 ,0.356,60.0,0.0,15.7,5BZCAT
3516,198.4235,10.454,5BZQJ1313+1027 ,2.912,81.0,0.0,0.0,5BZCAT
3517,198.5148333333333,-33.06524722222222,5BZQJ1314-3303 ,0.484,95.0,0.0,0.0,5BZCAT
3518,198.767375,-53.57660833333333,5BZUJ1315-5334 ,0.0,0.0,1.32e-11,0.0,5BZCAT
3520,198.76412499999998,-42.61380833333333,5BZGJ1315-4236 ,0.105,14.0,4.53e-12,17.6,5BZCAT
3521,198.68249999999998,23.807419444444445,5BZBJ1314+2348 ,0.0,184.0,1.08e-11,0.0,5BZCAT
3522,198.80620833333333,28.681558333333335,5BZQJ1315+2840 ,1.576,110.0,0.0,0.0,5BZCAT
3525,199.03320833333333,-33.64977777777778,5BZQJ1316-3338 ,1.21,1278.0,2.9e-11,0.0,5BZCAT
3526,199.13741666666664,-30.425558333333335,5BZQJ1316-3025 ,1.334,107.0,0.0,0.0,5BZCAT
3530,199.40199999999996,34.421058333333335,5BZQJ1317+3425 ,1.055,529.0,5.19e-12,0.0,5BZCAT
3532,199.64045833333333,-6.123277777777778,5BZQJ1318-0607 ,2.734,68.0,0.0,0.0,5BZCAT
3534,200.61554166666664,-84.32610833333334,5BZQJ1322-8419 ,1.139,100.0,0.0,0.0,5BZCAT
3535,199.800375,-12.292188888888889,5BZQJ1319-1217 ,0.86,466.0,0.0,0.0,5BZCAT
3537,199.88220833333335,14.092527777777779,5BZBJ1319+1405 ,0.573,76.0,2.37e-12,15.2,5BZCAT
3539,199.89695833333334,27.417277777777777,5BZBJ1319+2725 ,0.0,14.0,0.0,0.0,5BZCAT
3540,199.8762083333333,48.85088888888889,5BZQJ1319+4851 ,1.17,20.0,0.0,0.0,5BZCAT
3542,200.11154166666665,1.6768888888888889,5BZUJ1320+0140 ,1.235,671.0,0.0,0.0,5BZCAT
3544,200.30849999999998,-26.602808333333332,5BZQJ1321-2636 ,2.027,510.0,2.36e-12,0.0,5BZCAT
3547,200.29670833333333,22.270027777777777,5BZQJ1321+2216 ,0.943,314.0,2.16e-11,0.0,5BZCAT
3549,200.41479166666667,0.3993083333333334,5BZQJ1321+0023 ,1.618,163.0,0.0,0.0,5BZCAT
3553,200.54749999999999,21.803419444444444,5BZQJ1322+2148 ,1.68,241.0,0.0,0.0,5BZCAT
3555,200.65375,-9.627169444444444,5BZQJ1322-0937 ,1.864,403.0,1.37e-11,0.0,5BZCAT
3557,200.63120833333332,13.741747222222223,5BZGJ1322+1344 ,0.377,8.0,0.0,16.8,5BZCAT
3559,200.8213333333333,-34.120108333333334,5BZQJ1323-3407 ,1.346,466.0,0.0,0.0,5BZCAT
3560,200.6975,32.269058333333334,5BZBJ1322+3216 ,0.0,906.0,0.0,0.0,5BZCAT
3561,200.75420833333334,4.6643083333333335,5BZGJ1323+0439 ,0.224,37.0,2.04e-12,16.8,5BZCAT
3562,200.83120833333334,-30.635169444444443,5BZQJ1323-3038 ,2.057,166.0,0.0,0.0,5BZCAT
3565,200.73191666666665,39.20218888888889,5BZQJ1322+3912 ,2.985,104.0,0.0,0.0,5BZCAT
3566,200.94116666666665,-36.89380833333333,5BZBJ1323-3653 ,0.0,127.0,0.0,0.0,5BZCAT
3569,201.0148333333333,-36.393188888888886,5BZQJ1324-3623 ,0.739,255.0,0.0,0.0,5BZCAT
3570,200.9932083333333,14.099858333333334,5BZBJ1323+1405 ,0.0,31.0,6.13e-12,15.8,5BZCAT
3571,201.10741666666664,-10.823058333333334,5BZQJ1324-1049 ,0.872,204.0,0.0,0.0,5BZCAT
3572,201.05029166666668,40.80327777777778,5BZBJ1324+4048 ,0.496,349.0,0.0,0.0,5BZCAT
3573,201.00374999999997,57.654558333333334,5BZGJ1324+5739 ,0.115,43.0,0.0,0.0,5BZCAT
3574,201.12224999999998,47.72238888888889,5BZQJ1324+4743 ,2.26,208.0,2.69e-12,0.0,5BZCAT
3575,201.365,-43.019108333333335,5BZUJ1325-4301 ,0.002,5700.0,6.38e-11,0.0,5BZCAT
3576,201.29,-8.080108333333333,5BZQJ1325-0804 ,2.354,140.0,0.0,0.0,5BZCAT
3579,201.30204166666667,11.391558333333334,5BZQJ1325+1123 ,4.418,82.0,0.0,0.0,5BZCAT
3580,201.38691666666668,-30.02863888888889,5BZBJ1325-3001 ,0.0,3.0,0.0,0.0,5BZCAT
3581,201.42458333333332,-2.4694194444444446,5BZBJ1325-0228 ,0.0,9.0,8.17e-13,17.9,5BZCAT
3583,200.96479166666668,79.71438888888889,5BZQJ1323+7942 ,1.97,599.0,0.0,0.0,5BZCAT
3584,201.70499999999998,-52.93988888888889,5BZBJ1326-5256 ,0.0,0.0,2.15e-11,0.0,5BZCAT
3585,201.49554166666664,41.25013888888889,5BZBJ1325+4115 ,0.31,146.0,0.0,0.0,5BZCAT
3586,201.57375,12.499669444444445,5BZGJ1326+1229 ,0.204,57.0,1.19e-12,16.8,5BZCAT
3587,201.38245833333332,66.35085833333333,5BZBJ1325+6621 ,0.21,5.0,0.0,16.7,5BZCAT
3588,201.56241666666665,29.558608333333332,5BZBJ1326+2933 ,0.431,16.0,0.0,16.3,5BZCAT
3590,201.72749999999996,-5.016388888888889,5BZQJ1326-0500 ,1.882,118.0,1.01e-12,0.0,5BZCAT
3591,201.75354166666665,22.180608333333332,5BZQJ1327+2210 ,1.398,850.0,1.76e-11,0.0,5BZCAT
3592,201.925375,-13.600169444444445,5BZQJ1327-1336 ,1.33,61.0,0.0,0.0,5BZCAT
3594,201.854625,50.146997222222225,5BZQJ1327+5008 ,1.026,293.0,0.0,0.0,5BZCAT
3595,202.00866666666664,11.487108333333333,5BZBJ1328+1129 ,0.0,4.0,0.0,0.0,5BZCAT
3596,201.99554166666664,25.462888888888887,5BZBJ1327+2527 ,0.0,10.0,1.27e-12,0.0,5BZCAT
3598,202.25474999999997,-56.134058333333336,5BZUJ1329-5608 ,0.0,0.0,4.5e-11,0.0,5BZCAT
